Transcript	Length
SLC25A3P1__chr1	927
ADRBK2__chr22	9076
PLEKHM3__chr2	9815
MIR5003__chr15	28
SNAR-A8__chr19	1220
IL22RA2__chr6	2904
PRKAA2__chr1	9361
OR4K1__chr14	1077
CHST11__chr12	5771
MIR4330__chrX	106
SLITRK4__chrX	9259
ACOT4__chr14	1635
WSB2__chr12	2831
PWWP2B__chr10	2615
SNORD114-17__chr14	75
PRKRA__chr2	2180
MAGI3__chr1	7242
PHF10__chr6	1685
MINOS1__chr1	4238
PCDH1__chr5	5350
CD6__chr11	3303
PRODH__chr22	2423
CPLX1__chr4	2144
GPR62__chr3	2192
SLFNL1-AS1__chr1	4804
DAZ2__chrY	7754
HERC4__chr10	4543
ZNF502__chr3	3277
FAM186A__chr12	7273
PCDHGA8__chr5	5673
ZNF234__chr19	4606
UBALD1__chr16	1416
ASCL1__chr12	2486
FOXD4L2__chr9	6220
CXorf36__chrX	6602
GPN2__chr1	1515
THY1__chr11	2401
LOC349160__chr7	1542
HIST1H2APS1__chr6	430
SNORD115-47__chr15	34
RHBDD2__chr7	1883
MIR1224__chr3	86
MIR3689D1__chr9	75
YWHAG__chr7	3749
RIMBP3C__chr22	11588
ARSI__chr5	3169
ZNF275__chrX	6325
FAM175B__chr10	3001
NDUFA6__chr22	1187
MRO__chr18	5343
LOC283761__chr15	2392
THUMPD2__chr2	2356
C5orf34__chr5	2546
MIR129-1__chr7	73
PXMP2__chr12	962
CLIP1__chr12	5939
FOXE1__chr9	3462
UBA6__chr4	6480
SHF__chr15	2508
ADGB__chr6	5325
ARMC2__chr6	3431
ARMC6__chr19	2497
POGZ__chr1	6645
MFI2__chr3	4828
CELSR2__chr1	10574
COPG1__chr3	3098
C1QTNF9B__chr13	1005
DALRD3__chr3	2440
DANCR__chr4	858
SPATA6L__chr9	3757
CA6__chr1	1472
FLJ11235__chr5	1399
KLHDC5__chr12	6472
WTH3DI__chr2	3668
ALYREF__chr17	1103
OR4C45__chr11	921
RGS21__chr1	1798
OR4A15__chr11	1036
NKPD1__chr19	4691
METTL16__chr17	5763
C1orf114__chr1	1872
PDE1A__chr2	6282
ZNF155__chr19	2827
C19orf35__chr19	2574
MIR4760__chr21	81
SLC17A6__chr11	3934
ANKRD36BP2__chr2	1747
SRD5A2__chr2	2450
PRDM7__chr16	3365
LRTOMT__chr11	5816
NEXN__chr1	3402
SMNDC1__chr10	2035
ZNF570__chr19	2252
SNORD116-11__chr15	95
CPXCR1__chrX	1632
TTR__chr18	932
TMEM72-AS1__chr10	3308
SNORA80__chr21	137
TGM5__chr15	2780
MIR4696__chr11	71
MED7__chr5	1478
CSTF2__chrX	2030
MIR130A__chr11	90
AP1B1__chr22	4201
LOC644145__chr4	391
MIR548B__chr6	98
BCL7C__chr16	864
STK11__chr19	3286
LRRD1__chr7	2666
LOC100270804__chr20	2018
KLK10__chr19	3294
SLC25A4__chr4	4424
IRF9__chr14	1687
SLC7A4__chr22	2318
PRSS48__chr4	992
SYCE1L__chr16	888
LYZL1__chr10	817
PBDC1__chrX	1201
GNA15__chr19	2139
RSBN1L-AS1__chr7	1981
ORC1__chr1	3186
NOX3__chr6	2058
TMEM126A__chr11	823
HERC2P3__chr15	4304
IQCB1__chr3	2609
KIF1A__chr2	9272
MUC7__chr4	2779
TBC1D3F__chr17	4272
NDUFV2__chr18	938
MIR4999__chr19	92
WASH5P__chr19	1140
MIR3124__chr1	68
AK4__chr1	7233
IQGAP1__chr15	7248
GPR32__chr19	1270
MIR4650-1__chr7	154
SPACA5B__chrX	1198
MIR3173__chr14	69
CPNE5__chr6	3360
AIMP1__chr4	3269
NRG4__chr15	2187
C1orf110__chr1	1556
SCGB3A1__chr5	469
OPTC__chr1	1452
ZNF511__chr10	1086
LSAMP-AS3__chr3	2106
RBM15__chr1	3434
ATM__chr11	13210
MBOAT7__chr19	3049
PRR14L__chr22	10837
HHLA3__chr1	955
LOC253573__chr3	2303
COL13A1__chr10	3177
VPS26A__chr10	2710
ZIC4__chr3	5216
THAP1__chr8	2170
CKLF-CMTM1__chr16	895
PDXP__chr22	2007
SRGAP1__chr12	8497
SNORD115-5__chr15	243
MIR4325__chr20	91
RNF208__chr9	1078
CDIP1__chr16	2894
TTPA__chr8	2637
ATP5C1__chr10	1156
SRPX__chrX	1913
RD3__chr1	4269
HSH2D__chr19	2371
OR8H3__chr11	940
OPRD1__chr1	1777
CBR4__chr4	3506
TMEM86A__chr11	3585
TMEM203__chr9	1557
FAM159A__chr1	701
PTPRU__chr1	5672
KANSL2__chr12	2396
MARCH2__chr19	1657
ENOX1__chr13	3143
KCTD20__chr6	5022
TESK1__chr9	2526
TUBB3__chr16	2011
WBSCR28__chr7	857
ATF5__chr19	2379
FABP5__chr8	735
RP1__chr8	7104
LINC00700__chr10	2100
C9orf69__chr9	3208
PIP5K1B__chr9	2670
NDUFA2__chr5	895
CSTA__chr3	830
TBC1D10A__chr22	2027
LINC00692__chr3	938
CLCN3__chr4	6684
STON2__chr14	13053
CCDC167__chr6	624
RIBC2__chr22	1411
ZNF682__chr19	3295
MTCH1__chr6	2328
OR1J1__chr9	970
C4orf33__chr4	1951
ADNP2__chr18	5391
LOC149134__chr1	1125
CRLF3__chr17	2949
IL1RAP__chr3	7057
TTTY11__chrY	834
SNORA47__chr5	139
APOC4__chr19	618
COL6A6__chr3	8506
KRTAP10-6__chr21	1239
PHYHIPL__chr10	3738
C5__chr9	5505
LRP11__chr6	3625
MRPL10__chr17	2002
LINC00343__chr13	1239
HDAC9__chr7	7935
ELL__chr19	4039
MIR3121__chr1	78
TMPRSS11F__chr4	2087
ZNRF2P2__chr7	1051
STX16__chr20	4976
IMPA1__chr8	3607
FAM43B__chr1	2583
ZNF318__chr6	8016
KRT15__chr17	1848
WWTR1-AS1__chr3	1701
LAMB2P1__chr3	1544
SBK1__chr16	4996
C1orf123__chr1	1092
PAQR7__chr1	3025
PLGLB2__chr2	6037
DNAJC6__chr1	6341
ELMO2__chr20	3704
KRTAP12-2__chr21	740
MSS51__chr10	2430
OR5AU1__chr14	1090
ZSCAN16__chr6	1279
SNORD116-28__chr15	94
DNAJB1__chr19	2236
LACRT__chr12	513
MCF2L__chr13	6718
UTP20__chr12	9072
LOC91450__chr15	994
TTTY4C__chrY	4050
CEBPE__chr14	1549
GDI1__chrX	2492
MIR215__chr1	111
OR2M4__chr1	937
C11orf40__chr11	658
DIRC1__chr2	1456
MIR519B__chr19	82
TEFM__chr17	1343
KCNAB1-AS2__chr3	542
CYLC1__chrX	2134
FGD5-AS1__chr3	4383
OR11H4__chr14	976
AMT__chr3	2211
CISH__chr3	2272
PAK2__chr3	6154
NSMCE4A__chr10	1416
ZNF514__chr2	3209
TIMM8A__chrX	1809
GPC4__chrX	3723
OR11H1__chr22	982
FAM223B__chrX	1422
CHPF2__chr7	3974
OR2B3__chr6	1107
LOC100507387__chr5	974
ZC3H10__chr12	2124
PVRL3-AS1__chr3	1132
TCP10L__chr21	2702
ANKZF1__chr2	2651
PIK3R6__chr17	3060
C19orf48__chr19	1672
POLR3K__chr16	827
STX6__chr1	4543
RPH3AL__chr17	2764
NCSTN__chr1	2952
SNORD67__chr11	112
SCRG1__chr4	906
GNN__chr12	4532
PIN4P1__chr15	2347
MIR4684__chr1	83
TAF9B__chrX	2696
KCNMB2-IT1__chr3	551
POU6F2-AS1__chr7	384
C14orf166B__chr14	1748
HECTD4__chr12	15526
SH3GL1P2__chr17	2491
TMEM173__chr5	2183
USP32P1__chr17	3909
NYAP2__chr2	4596
HSPE1-MOB4__chr2	4288
MPP2__chr17	4425
TMCO3__chr13	3099
HNRNPF__chr10	3376
TMEM89__chr3	482
DNAJB6__chr7	3200
WFDC10A__chr20	484
REV1__chr2	4757
FXN__chr9	7460
DNER__chr2	3285
MYL3__chr3	936
FAM24A__chr10	599
DDX6__chr11	6335
NTM__chr11	4194
USP49__chr6	3184
ABHD14B__chr3	2441
WBSCR27__chr7	936
IFRD2__chr3	2121
CA10__chr17	3878
PGPEP1L__chr15	1582
NAE1__chr16	1932
S100A10__chr1	1058
LOC100133123__chrX	587
PDE6G__chr17	1027
SMCR7L__chr22	5705
MIR641__chr19	100
SNORD15A__chr11	149
MMEL1__chr1	2926
ZIC5__chr13	4599
PRRC2C__chr1	10418
KCNJ3__chr2	4888
TAS2R46__chr12	931
CCDC135__chr16	2929
TUBGCP3__chr13	3912
RECQL5__chr17	5205
EMR3__chr19	2317
MTRR__chr5	3313
ANXA10__chr4	1459
NAALADL1__chr11	2705
MIR20A__chr13	72
SNORA55__chr1	138
MCCC2__chr5	3690
GOLGA8I__chr15	1911
PDRG1__chr20	1378
TNFAIP8__chr5	2193
GREM1__chr15	4140
LRRC4B__chr19	2960
C11orf34__chr11	1545
GLTSCR1__chr19	5754
GCKR__chr2	2207
CCL24__chr7	363
C8orf4__chr8	1842
ZNF768__chr16	2317
RNU6-76__chr16	53
COL1A2__chr7	5463
GBP5__chr1	4063
LOC441666__chr10	6664
CYP26B1__chr2	4534
MRPL42__chr12	3254
CAPN11__chr6	2751
CRISPLD2__chr16	4604
FN1__chr2	9021
MYLIP__chr6	3078
SATL1__chrX	2157
MIR23A__chr19	74
FLJ13197__chr4	2376
TPGS1__chr19	1116
TAAR6__chr6	1039
TBX10__chr11	1556
HSPA2__chr14	2770
RAB13__chr1	1723
CELSR3__chr3	11997
ITGA4__chr2	6104
LOC100271836__chr16	5081
C11orf70__chr11	2271
BTN2A2__chr6	3886
C11orf16__chr11	1932
SYNGAP1__chr6	6029
SRP9__chr1	1624
NAGPA__chr16	2219
STARD4__chr5	2270
DTNBP1__chr6	2570
CDC7__chr1	3428
CDK8__chr13	1782
CLEC14A__chr14	2372
H2AFX__chr11	1594
JDP2__chr14	4281
TFDP2__chr3	10157
FLJ46284__chr8	3369
MIR4508__chr15	71
CDC14B__chr9	5758
EPT1__chr2	8139
KIR2DS4__chr19	1572
ZNF300__chr5	3330
FASTKD1__chr2	3019
ZNF787__chr19	1931
SIRPB1__chr20	4490
MIR1244-3__chr5	83
RNF187__chr1	3137
RPL36A-HNRNPH2__chrX	2664
ARHGAP17__chr16	3498
ANKRD36B__chr2	6030
PPP1R35__chr7	934
TEX35__chr1	1402
SNORD98__chr10	68
ACD__chr16	2078
HEXDC__chr17	2234
ZBTB7C__chr18	4174
PABPC1__chr8	2875
METTL6__chr3	2505
TCF7L1__chr2	2930
MTO1__chr6	3133
LOC100505989__chr4	3126
OLFML2A__chr9	6548
WDR93__chr15	2426
AKR1B15__chr7	1637
CSAD__chr12	3046
MIR103A1__chr5	79
MEX3B__chr15	3532
MPHOSPH9__chr12	3631
FAM86B2__chr8	1275
GSDMC__chr8	2728
SLC25A13__chr7	3211
RAB5C__chr17	2039
LOC100505783__chr20	1855
TRAPPC10__chr21	6992
MIR154__chr14	85
CD300LF__chr17	1766
RPS6KB2__chr11	1785
LINC00167__chr11	2864
LOC100507206__chr12	2263
SLC22A18__chr11	1637
SNORD115-8__chr15	83
OAF__chr11	1866
HAR1A__chr20	2796
TUFM__chr16	2081
MIR4264__chr2	67
PHF16__chrX	4984
SNORD35B__chr19	88
LOC285627__chr5	2019
SNORD58B__chr18	67
CXorf64__chrX	1229
CORO2A__chr9	5772
SESTD1__chr2	10466
RNF207__chr1	3989
FAM114A1__chr4	4153
CEBPA__chr19	2592
OVOL3__chr19	698
PTGER3__chr1	10290
PHACTR4__chr1	6507
LOC92249__chrX	2890
OR6K3__chr1	949
C4orf19__chr4	3799
GRINA__chr8	1975
FDCSP__chr4	570
SNORA49__chr12	138
UBL3__chr13	4351
MIR1976__chr1	53
LOC100130894__chr16	2233
FMNL3__chr12	11218
ITLN2__chr1	1158
GPR171__chr3	1798
PTK7__chr6	4467
CCDC24__chr1	1470
TFPT__chr19	1211
TP53TG3__chr16	5791
ZNF711__chrX	4176
RAB22A__chr20	8658
KCNK9__chr8	1306
MAN2B2__chr4	4261
DNAH8__chr6	14732
LINC00308__chr21	733
RBM26-AS1__chr13	2478
CLCN4__chrX	6801
TMEM99__chr17	2169
TPI1P3__chr6	1215
TMEM255A__chrX	3507
TAF1L__chr9	6217
SPTLC1__chr9	3299
HAPLN3__chr15	1898
SLC5A5__chr19	3591
PLCG2__chr16	4305
CNR1__chr6	5959
LOC100505622__chr19	688
SKIL__chr3	7282
LOC286367__chr9	3414
PRORSD1P__chr2	2154
TOP1P2__chr22	1520
MACF1__chr1	17966
ERCC6L__chrX	4209
CKAP2L__chr2	3282
STMN1__chr1	3610
AMY1B__chr1	5547
ZCCHC18__chrX	3050
LOC338963__chr15	1366
RXRB__chr6	2941
FAM215A__chr17	781
KIAA0319L__chr1	4833
NLGN4X__chrX	5822
CPA3__chr3	1695
MIR4278__chr5	70
TECRL__chr4	2826
CST8__chr20	894
CTTNBP2__chr7	5992
SNORD116-29__chr15	86
PROP1__chr5	1467
SLC22A9__chr11	2318
ITPR3__chr6	9089
VMAC__chr19	1672
RPL27A__chr11	4884
ARHGEF39__chr9	3772
SNX31__chr8	2469
LOC100289187__chr7	1127
STC1__chr8	3881
ABCA7__chr19	6865
RHBDL3__chr17	4670
CORO7__chr16	3865
TMEM216__chr11	1325
SLC35B3__chr6	2226
SLC25A42__chr19	3277
LOC100130370__chr17	771
SLC26A7__chr8	5784
NCL__chr2	2731
SLCO5A1__chr8	4021
AASDHPPT__chr11	2867
NMS__chr2	495
HDHD1__chrX	2453
KRBOX4__chrX	2493
SUPT20HL2__chrX	2455
ACAD11__chr3	3576
VARS__chr6	4322
CD248__chr11	2559
COPS5__chr8	1497
ID4__chr6	3879
LIME1__chr20	1205
ANKRD2__chr10	1460
TMEM59__chr1	1704
LOC100288198__chr6	2995
MIR4275__chr4	88
SEPT5-GP1BB__chr22	4683
LILRP2__chr19	5288
LOC158572__chrX	2292
CYP4F8__chr19	1918
SLC8A1-AS1__chr2	1007
NUDT14__chr14	872
C19orf60__chr19	885
DLX6__chr7	1878
HK2__chr2	7111
ABCC5__chr3	7092
GP1BB__chr22	960
MAP3K1__chr5	7531
INTU__chr4	3291
C15orf59__chr15	1346
LOC643648__chr9	1578
POU1F1__chr3	1346
GUCY2C__chr12	3869
LINC00658__chr20	1644
CLEC9A__chr12	1682
INVS__chr9	3995
HMGCR__chr5	4602
THBS3__chr1	3339
AVIL__chr12	3013
MICAL3__chr22	14812
C4orf47__chr4	981
BBS4__chr15	2891
LOC100144603__chr22	629
ADH1A__chr4	1509
CBS__chr21	2746
MIR1185-2__chr14	86
TTTY14__chrY	517
DYRK4__chr12	1858
C6orf136__chr6	1985
SPANXE__chrX	443
TTC39B__chr9	3586
SHISA2__chr13	2891
MIR515-1__chr19	168
TNNT3__chr11	1296
C16orf58__chr16	2775
SPRYD3__chr12	2943
CCDC172__chr10	1708
MIR3156-1__chr10	76
NUDT16__chr3	6780
WBP4__chr13	2343
C20orf197__chr20	2736
SNORD42A__chr17	64
FAM73B__chr9	3603
HHLA1__chr8	4121
NUBP2__chr16	1389
SNRPN__chr15	2007
PSMA8__chr18	1836
NFIA__chr1	10036
BRIX1__chr5	1283
MIR5681B__chr8	61
MS4A15__chr11	1966
ADCY8__chr8	4119
MEA1__chr6	870
SNORD6__chr11	72
RARS__chr5	2153
C6orf195__chr6	2073
CRYZ__chr1	2313
ZNF266__chr19	3874
WDR87__chr19	8953
ABCC2__chr10	5083
MAGEA8__chrX	2367
RASA4__chr7	5627
RAP1GAP__chr1	3624
IZUMO2__chr19	821
AKAP11__chr13	9933
ICAM3__chr19	1787
RASL10B__chr17	3198
HNRPDL__chr4	4254
NYX__chrX	2631
PENK__chr8	1418
WDR88__chr19	1733
GLOD5__chrX	741
ADCYAP1R1__chr7	6592
HECA__chr6	5625
KERA__chr12	2533
F12__chr5	2065
SPERT__chr13	1616
HIBCH__chr2	1953
SIGLEC17P__chr19	1571
GRHL1__chr2	3621
LOC100507410__chr17	969
MIR4273__chr3	85
PNPLA3__chr22	2814
SDCCAG8__chr1	2635
MIS18BP1__chr14	4794
SAC3D1__chr11	1569
C1orf35__chr1	1298
UBR2__chr6	8930
FAM134B__chr5	3715
KIAA1715__chr2	5778
SNORD70__chr2	89
C15orf43__chr15	1282
MIR3914-2__chr7	96
DUSP15__chr20	1742
PCDHAC1__chr5	5954
HDDC2__chr6	1621
KIFC1__chr6	2715
SF1__chr11	4241
GABPB2__chr1	1962
LRP4-AS1__chr11	1543
PCNX__chr14	12955
PITPNA-AS1__chr17	556
HOXC10__chr12	1961
NACAP1__chr8	704
ADTRP__chr6	1865
STK17A__chr7	3940
MIR9-3__chr15	91
PAPD5__chr16	8125
DNAJB8-AS1__chr3	1801
DTX4__chr11	5804
SNX6__chr14	3144
ZBED5__chr11	2744
MEIS2__chr15	4437
SPDYE3__chr7	3196
SRL__chr16	4220
OAT__chr10	2102
ZXDC__chr3	13748
PRAMEF9__chr1	3734
SLC16A9__chr10	3993
ZKSCAN2__chr16	7133
CLDN14__chr21	2575
CHRNA2__chr8	4074
RBM19__chr12	5671
GGT3P__chr22	2049
NCOA6__chr20	7077
SNORA7B__chr3	140
GLIS1__chr1	2826
MIR548AC__chr3	88
USP40__chr2	5648
CASP1__chr11	2016
NAA30__chr14	4480
GJA9-MYCBP__chr1	5277
HAAO__chr2	1294
DBNDD2__chr20	2277
NUP62CL__chrX	1771
TGM4__chr3	3013
OR8A1__chr11	982
MS4A7__chr11	3015
TMC4__chr19	2495
DDX20__chr1	3521
REXO4__chr9	2368
ZNF566__chr19	5294
FLJ39739__chr1	2140
ZNF259__chr11	1792
CLDN19__chr1	3606
OR1L8__chr9	931
BIN2__chr12	2224
C2CD3__chr11	6313
ITGAD__chr16	3942
SLC6A3__chr5	3949
CTXN3__chr5	1864
KCNU1__chr8	3769
CCDC169-SOHLH2__chr13	2666
FERMT3__chr11	2567
CD1B__chr1	1402
CRISP3__chr6	2254
UBQLN3__chr11	2347
TRIOBP__chr22	10898
CPEB4__chr5	7779
AHNAK2__chr14	18324
PPFIBP1__chr12	6201
GPR182__chr12	1572
PARP9__chr3	7987
TMEM206__chr1	2154
LRIG2__chr1	4033
SCGB2A2__chr11	505
CTAG1A__chrX	1502
LRRN2__chr1	3325
PARP14__chr3	7725
RCN1__chr11	2522
BIRC2__chr11	4274
CHSY3__chr5	3495
C1QTNF1__chr17	3649
TWF1__chr12	3466
SLC8A1__chr2	6256
MIR23C__chrX	101
LINC00612__chr12	2213
ANXA2P3__chr10	1351
MIR650__chr22	97
PHF8__chrX	7258
DPYSL3__chr5	5644
GEMIN5__chr5	5432
NUP54__chr4	2366
TPCN2__chr11	5051
SSNA1__chr9	944
DEGS1__chr1	2066
CORO7-PAM16__chr16	3689
MIR4705__chr13	72
RRM2B__chr8	5209
CBLL1__chr7	4346
ZNF556__chr19	1636
RBP5__chr12	944
GTPBP1__chr22	5059
LINC00516__chr22	728
EPHA6__chr3	4241
CXorf49B__chrX	3714
SPATA7__chr14	2025
NPFF__chr12	595
HIST1H2AM__chr6	488
ZNF382__chr19	2832
MIR4791__chr3	85
C2orf66__chr2	2259
RFC2__chr7	1705
FRYL__chr4	11770
B3GNT7__chr2	3627
C1QTNF6__chr22	2939
LOC100129617__chr16	1922
SLC10A5__chr8	1318
ABCC6P2__chr16	708
GCNT4__chr5	3437
ISCA1__chr9	2006
HYDIN__chr16	16592
OR2L5__chr1	940
OR4F3__chr5	940
MTRNR2L3__chr20	1384
XPO4__chr13	9908
LOC100506321__chr14	898
SGOL1-AS1__chr3	822
GOT1L1__chr8	1386
GTF3C5__chr9	2453
CD36__chr7	5444
NENF__chr1	953
ODF3__chr11	1291
TNIP2__chr4	2045
TMEM38A__chr19	1631
KRT86__chr12	2100
SYCE3__chr22	445
C2CD4D__chr1	1715
NEU3__chr11	2751
ZNF207__chr17	2335
TTC29__chr4	1799
IFNA7__chr9	738
ZNF692__chr1	2395
VIM__chr10	2146
AGL__chr1	8253
SF3B4__chr1	1999
CEP72__chr5	2426
FAM47B__chrX	2123
SASH1__chr6	7729
GOLGA6C__chr15	5397
SRGAP2__chr1	5994
UTY__chrY	8653
BDH1__chr3	3698
SNORD111__chr16	95
FAM76B__chr11	3961
GHITM__chr10	2458
DSCR9__chr21	1647
MRPL2__chr6	1293
ORM1__chr9	845
DNMT1__chr19	5441
C15orf61__chr15	1299
DCAF8L2__chrX	2014
SOX12__chr20	4630
IFNA6__chr9	571
MIR4274__chr4	92
ORAI3__chr16	2190
FZD5__chr2	6566
USP7__chr16	5443
BCO2__chr11	3015
CORIN__chr4	4964
TDRD3__chr13	3152
MRPL46__chr15	1004
OTUD5__chrX	3090
ETFA__chr15	1366
KCNK2__chr1	3820
CA5A__chr16	1091
DUX4L2__chr10	4811
HIST1H2BH__chr6	426
LINC00441__chr13	1146
LSM5__chr7	3271
LOC389043__chr2	3058
PPT1__chr1	2513
KCNMB3__chr3	3501
TMEFF1__chr9	2496
TP53RK__chr20	3375
PAK1IP1__chr6	1505
WDR36__chr5	6615
C12orf56__chr12	2082
FCRL1__chr1	3172
SRXN1__chr20	2691
GPR149__chr3	2327
BTAF1__chr10	7076
TSPY2__chrY	1166
ROPN1__chr3	1110
CETN3__chr5	986
DGKD__chr2	6427
ING4__chr12	1456
MUC1__chr1	1847
GPBP1L1__chr1	3751
KIF1B__chr1	16064
DFNB59__chr2	1531
AMY1A__chr1	6102
CFHR3__chr1	1646
ZCCHC9__chr5	1796
SPAG5-AS1__chr17	1368
MEST__chr7	3022
SLC2A1-AS1__chr1	1128
SNX13__chr7	6397
ST8SIA3__chr18	10157
EVI5L__chr19	3866
RPP40__chr6	1167
ADAMTS10__chr19	4263
DFFB__chr1	3035
DUSP6__chr12	2823
KIAA1328__chr18	4864
USP18__chr22	2046
LRRC10__chr12	2599
RPL31__chr2	1486
OTUD4__chr4	7455
LOC100131138__chr12	361
MIR4673__chr9	60
SLC6A10P__chr16	3848
SLC25A19__chr17	1741
ENY2__chr8	2981
PTPN5__chr11	3150
VEZT__chr12	4660
SNORD4A__chr17	73
LINC00693__chr3	1659
HOXB13__chr17	3038
ZNF628__chr19	3850
RBM20__chr10	7247
VAMP2__chr17	2160
ATF3__chr1	2551
DNM1P41__chr15	4445
MC4R__chr18	1439
DGCR5__chr22	3327
MUC22__chr6	6010
CDCA5__chr11	2582
GOLGA8F__chr15	9058
WDFY1__chr2	4619
FAM169B__chr15	3305
SSH1__chr12	9207
XKR3__chr22	1685
MAN2C1__chr15	3358
GPR173__chrX	4253
MCOLN2__chr1	3058
WDR54__chr2	1129
TNFAIP8L2-SCNM1__chr1	1955
TMEM140__chr7	2057
CPLX4__chr18	1967
SHC4__chr15	4568
SOLH__chr16	4758
DAD1__chr14	700
TMED3__chr15	1391
CASP12__chr11	1794
MIR4650-2__chr7	154
LYNX1__chr8	5872
TOP1P1__chr1	2430
TPTE2P3__chr13	2637
DCHS1__chr11	10771
ZMYND8__chr20	4675
TMEM44__chr3	2532
RNF182__chr6	3803
ERMN__chr2	3941
OR4D9__chr11	946
ATP5E__chr20	442
TNFRSF4__chr1	1111
RNY4__chr6	35
CXorf23__chrX	6503
C4orf29__chr4	2198
NSD1__chr5	13083
TOR4A__chr9	4071
GMNC__chr3	3629
SMA5__chr5	1770
RAPGEF1__chr9	6333
OR4N4__chr15	1344
LCE3D__chr1	612
ATP9B__chr18	4387
PIGS__chr17	2885
LINC00552__chr13	2580
LOC100506710__chr9	4377
USP16__chr21	3055
GALNTL6__chr4	2862
RECQL__chr12	3794
PSTPIP1__chr15	1870
PROL1__chr4	1046
FRAT2__chr10	2206
OR5H1__chr3	943
SNORD114-30__chr14	72
FLJ35024__chr9	888
MIR4505__chr14	74
FAM120A__chr9	4975
RABL2A__chr2	2179
MIR556__chr1	96
NALCN__chr13	6967
LOC493754__chr7	3296
OR13C2__chr9	958
C14orf101__chr14	4279
LOC100130298__chr8	515
COL8A2__chr1	4447
ESR1__chr6	6980
GNG2__chr14	3890
KCTD11__chr17	3056
AVP__chr20	622
SYTL5__chrX	4902
MGAT5B__chr17	4465
PLEKHO2__chr15	3727
CACNB4__chr2	8378
FCRLB__chr1	1774
CCDC23__chr1	801
IRX4__chr5	2226
MIR4281__chr5	63
WFIKKN1__chr16	1950
IPO4__chr14	3650
SLC44A4__chr6	2764
SPATS1__chr6	1117
RBL2__chr16	4908
APOC1__chr19	465
HIF1AN__chr10	6920
ZNF771__chr16	1458
RLIM__chrX	10634
MIR1292__chr20	67
MIR520B__chr19	62
ZSWIM7__chr17	2012
ZNF12__chr7	5068
LOC100134368__chr16	1574
ZC2HC1C__chr14	2079
LAYN__chr11	2780
ADAM29__chr4	3330
TLR1__chr4	2855
ADCY5__chr3	6279
GDAP1__chr8	3895
ERCC-00116	1991
TMEM191C__chr22	1316
LOC100505875__chr4	1017
CNKSR2__chrX	7112
IL3RA__chrX	1722
ADAM12__chr10	7005
UBIAD1__chr1	3656
UBXN2A__chr2	1900
ORC5__chr7	2269
SLC9A1__chr1	4754
SCARNA1__chr1	167
TRIP11__chr14	8109
CD200R1L__chr3	1372
EIF3M__chr11	1349
DDX23__chr12	3284
DUT__chr15	2253
SDK2__chr17	10767
AP2A1__chr19	3523
ACTR6__chr12	2630
EVX1__chr7	1861
OBFC1__chr10	6491
AARS__chr16	3365
WWOX__chr16	2883
ABP1__chr7	2498
FUT10__chr8	3552
GYPA__chr4	2667
POLR2K__chr8	975
XDH__chr2	5753
SYT6__chr1	4602
SLC18A2__chr10	3888
TWIST2__chr2	1439
MIR298__chr20	89
KCTD18__chr2	2944
KIAA0101__chr15	1490
PLIN3__chr19	2348
BEAN1__chr16	3527
ERN1__chr17	4027
TMEM189-UBE2V1__chr20	2926
SLC22A10__chr11	2584
MTOR-AS1__chr1	710
TRIM15__chr6	2231
LOC646762__chr7	5786
OR8B4__chr11	931
ZP1__chr11	1984
FXYD1__chr19	623
VRK3__chr19	2115
HOXD10__chr2	1806
LIMS3__chr2	6278
DEFB124__chr20	218
CHRM5__chr15	3042
HIF3A__chr19	6412
LOC283663__chr15	2519
CEND1__chr11	1648
FN3KRP__chr17	1961
KRT83__chr12	1884
LGSN__chr6	5638
TP53TG1__chr7	712
OR51A7__chr11	940
DMXL2__chr15	10642
SSBP2__chr5	4482
CECR5__chr22	1889
LOC100272228__chrX	3194
MIR223__chrX	111
PGAM4__chrX	1679
C5orf58__chr5	514
PHOSPHO2-KLHL23__chr2	4212
TXNL4A__chr18	1390
LINC00158__chr21	1481
EFEMP2__chr11	2079
MAGEA9__chrX	3622
HOXA7__chr7	2017
POLR1A__chr2	6671
MIR548H3__chr6	85
FHL5__chr6	2142
ARMCX6__chrX	1940
PSMA5__chr1	3873
XAGE2__chrX	1434
PCSK1N__chrX	1054
KRTAP21-1__chr21	241
CUEDC1__chr17	4037
TOMM20L__chr14	615
GC__chr4	2281
SSFA2__chr2	5310
MIR4691__chr11	86
UACA__chr15	7282
TBC1D19__chr4	2221
TAF6L__chr11	2126
IL6__chr7	1189
TUG1__chr22	7107
PSG1__chr19	2972
ELMOD1__chr11	3003
GRAMD1B__chr11	2781
ERCC-00150	743
SNORD99__chr1	81
PXK__chr3	2045
RAB31__chr18	4001
UAP1__chr1	2337
LOC645949__chr2	2130
SNAR-A10__chr19	1220
FLJ16171__chr5	2146
ZFP91-CNTF__chr11	3556
TAF3__chr10	2797
LOC646329__chr7	2232
LOC728024__chr8	1492
MIR3186__chr17	86
SLC1A4__chr2	4787
MIR135B__chr1	98
TMEM102__chr17	1976
HAUS4__chr14	1648
RGS17__chr6	1471
LCE2C__chr1	615
MIR130B__chr22	83
ERCC-00157	1019
ZAK__chr2	9879
SNORD96B__chrX	73
GRAMD4__chr22	4334
ANKRD10__chr13	2501
GPR152__chr11	1430
RAD51B__chr14	3867
LINC00667__chr18	3980
