Transcript	Length
Rad21l__chr2	1672
AI747448__chr3	3011
Litaf__chr16	2241
Mrgprf__chr7	2009
Rnf14__chr18	3528
Rap2a__chr14	4174
1810020O05Rik__chr6	1052
Piwil2__chr14	4936
Phf15__chr11	6112
Vnn3__chr10	1818
Fgd4__chr16	4033
Kank4__chr4	4811
Slc25a32__chr15	2952
Zfp957__chr14	2754
2700081L22Rik__chr4	628
Ccdc154__chr17	2424
Tas2r116__chr6	919
BC048679__chr7	696
4933402P03Rik__chr11	1618
Clec12a__chr6	2228
Ear1__chr14	715
Pdgfa__chr5	1024
Papss1__chr3	2612
1600014C23Rik__chr17	520
Krt13__chr11	1322
Ids__chrX	4981
Adamtsl4__chr3	3874
Mir3074-1__chr13	86
Inhbe__chr10	2137
Cyp2c40__chr19	1810
Evc__chr5	4333
Zfp948__chr17	2603
Sertad2__chr11	6030
Olfr156__chr4	1100
Pcdh9__chr14	6236
B020004C17Rik__chr14	2389
1700054M17Rik__chr2	448
Plcd1__chr9	2665
Zfp229__chr17	4532
Mir1943__chr15	74
Mir148a__chr6	100
Olfr944__chr9	937
Ccr10__chr11	1727
Sh2d5__chr4	3150
Ccm2l__chr2	2214
Slc2a8__chr2	2093
5031410I06Rik__chr5	2952
4930525M21Rik__chrX	830
Nfix__chr8	3917
Pde3b__chr7	5302
Bpnt1__chr1	2191
Samd8__chr14	7003
Crybb2__chr5	729
Slc25a36__chr9	3068
Esf1__chr2	3406
Olfr1475__chr19	946
1700072O05Rik__chr6	672
Rpusd3__chr6	1278
Anxa1__chr19	1408
Atf7__chr15	2865
Tshz3__chr7	5004
9930013L23Rik__chr7	7143
Zdhhc15__chrX	5520
Car5a__chr8	1252
Mfsd7b__chr1	4097
Irf3__chr7	2197
4933404K08Rik__chr13	1438
Gm1604b__chr17	1570
Rpa3__chr6	642
Oaz1__chr10	1080
Defb40__chr8	251
Ptprq__chr10	7103
Krt79__chr15	2106
4933407I05Rik__chr9	799
Ago2__chr15	8050
Mir466b-3__chr2	25
Nhej1__chr1	851
Eif5__chr12	3978
Kctd20__chr17	2408
Ppp1r35__chr5	943
Atxn3__chr12	5415
Rad1__chr15	1506
Mir301b__chr16	98
Sgsm2__chr11	4783
Klrc2__chr6	788
Eras__chrX	1079
Gm6890__chrX	779
Egfbp2__chr7	861
Gm16532__chr7	2194
Cenpp__chr13	1062
OTTMUSG00000016609__chr2	15494
Tmem206__chr1	4212
Ccdc135__chr8	2850
Dus1l__chr11	1923
Zfp455__chr13	2716
Arpc5l__chr2	1275
Myh4__chr11	6077
Gm15800__chr5	15558
Olfr77__chr9	2674
Vgf__chr5	2555
Tanc1__chr2	7900
Sbk1__chr7	4096
Dab2__chr15	4644
Drp2__chrX	7006
Olfr1474__chr19	946
Syn1__chrX	3226
9930012K11Rik__chr14	1993
Olfr566__chr7	952
Pde7b__chr10	4140
Pirt__chr11	3016
Pla1a__chr16	1985
Tfpt__chr7	1097
4930554C24Rik__chr9	1089
Olfr338__chr2	922
Cand1__chr10	8224
Stxbp6__chr12	4331
1700111N16Rik__chrX	1141
Olfr1219__chr2	937
Tas2r144__chr6	961
Clpx__chr9	2865
Gzmd__chr14	942
1700001G11Rik__chr14	772
Slc4a8__chr15	11818
Arap3__chr18	5533
Creld2__chr15	1374
Traf3ip1__chr1	3515
Rasa2__chr9	5723
Rasa1__chr13	5126
Slc7a9__chr7	1998
Il5ra__chr6	3566
Gm5925__chrX	1956
D430036J16Rik__chr9	1861
Gm5878__chr6	4646
4930405A10Rik__chr14	980
Gdf2__chr14	2990
Sec31b__chr19	3949
4930548G14Rik__chr15	1189
Vsx2__chr12	3185
Mboat7__chr7	2888
Rhox3h__chrX	1059
Ssu2__chr6	1333
2410137F16Rik__chr5	3362
Ddx60__chr8	6028
Elmo3__chr8	3080
Nnmt__chr9	957
Vcl__chr14	5250
1300018J18Rik__chr15	2369
Cdk2__chr10	2440
Foxp3__chrX	3943
Gm5918__chr9	710
Zfp871__chr17	10854
4930435E12Rik__chr16	1372
Polrmt__chr10	3783
Sidt1__chr16	4290
Tmem52b__chr6	2880
Ttbk2__chr2	11285
Il22ra2__chr10	2473
A330023F24Rik__chr1	5203
Cyb5rl__chr4	1611
Vmn1r50__chr6	934
1700034E13Rik__chr18	481
Lpo__chr11	2940
Mir1b__chr18	123
Prm3__chr16	408
7420426K07Rik__chr9	1505
Lrrc42__chr4	1764
Scrn3__chr2	3255
Ensa__chr3	2966
2700069I18Rik__chr3	781
Tango6__chr8	4427
Olfr698__chr7	937
Olfr955__chr9	946
Zdhhc25__chr15	1369
Tmem132a__chr19	3500
Olfr846__chr9	943
Tex13a__chrX	1319
Ankrd35__chr3	4067
Gzme__chr14	928
Cited4__chr4	1259
Ddn__chr15	3742
Efemp2__chr19	1852
Sntg2__chr12	2354
Mir465__chrX	75
Elavl3__chr9	5034
Des__chr1	2158
Fcrl5__chr3	3465
Rpap1__chr2	4848
Lemd3__chr10	4756
Cmtm1__chr8	1134
Mest__chr6	2791
Ap1m1__chr8	1976
Il34__chr8	1846
Phb__chr11	1806
Nsf__chr11	3786
Zfp799__chr17	4248
Vps33b__chr7	2591
Gm20816__chrY	1226
Gm10440__chr5	2755
Ankrd54__chr15	1886
1700018F24Rik__chr5	1124
Prkaa1__chr15	4664
Vmn1r-ps103__chr13	973
Snord93__chr5	46
Cnep1r1__chr8	1838
Snord95__chr11	69
Asic4__chr1	2660
Zfpm1__chr8	3396
Vmn1r160__chr7	925
Olfr1535__chr13	982
Figf__chrX	1883
Adamts7__chr9	5370
Vmn1r188__chr13	928
Tmem56__chr3	6230
Sun3__chr11	1214
Kcp__chr6	4926
Mir682__chr13	97
Tigd3__chr19	2117
Hip1__chr5	7885
Lynx1__chr15	3956
Glra3__chr8	1484
Sdhd__chr9	1289
2410131K14Rik__chr5	2675
Snx9__chr17	2055
Arhgap24__chr5	3356
Vezt__chr10	4491
Rgs2__chr1	3014
Pcolce__chr5	1548
Fam217b__chr2	2268
Gm4302__chr10	1842
Vmn2r41__chr7	2565
Bysl__chr17	3861
Map3k8__chr18	2515
Eif3a__chr19	5198
Fsd1__chr17	1761
Runx2__chr17	8564
Ppp6r2__chr15	4366
Ap1g1__chr8	6841
Col4a3bp__chr13	5381
Mrpl37__chr4	1503
2810442N19Rik__chr1	922
BC051537__chr17	1673
4930500J02Rik__chr2	1149
Gm16130__chr9	2804
Olfr1318__chr2	1111
Meiob__chr17	1717
0610031J06Rik__chr3	1543
Vps18__chr2	4059
Ccdc141__chr2	6353
Klhl34__chrX	2627
Olfr906__chr9	937
Hmga1__chr17	2051
Derl1__chr15	3153
Epgn__chr5	1709
Olfr1314__chr2	940
Tomm5__chr4	689
Itpkc__chr7	3225
Top2a__chr11	5253
Crisp1__chr17	1424
Arl8b__chr6	2935
Fam49b__chr15	3812
Gm15408__chr5	1383
Foxl2os__chr9	3740
Nhlh1__chr1	2489
Adat1__chr8	3169
Dbil5__chr11	577
Snord98__chr10	29
A630077J23Rik__chr4	961
Glis1__chr4	2915
Il18bp__chr7	1409
Duox2__chr2	4586
Gm11762__chr11	1709
Gmip__chr8	3946
March5__chr19	5292
Atp5e__chr2	417
Twistnb__chr12	2328
Nudt14__chr12	798
Trf__chr9	2349
Slc17a6__chr7	4332
Rilpl2__chr5	1264
Spata31d1c__chr13	3394
Mettl7b__chr10	1229
Stk35__chr2	6197
Mir291b__chr7	80
Top1__chr2	3867
Brd8__chr18	4699
Dpcr1__chr17	2611
9630001P10Rik__chr5	2815
Magea5__chrX	1566
Olfr53__chr7	1164
Ssx2ip__chr3	3709
Olfr739__chr14	931
Olfr479__chr7	985
Cxcr7__chr1	2322
Malsu1__chr6	789
Eml2__chr7	2331
Pid1__chr1	2670
5330439B14Rik__chr6	1394
Il25__chr14	1066
Snord65__chr11	58
Enpp4__chr17	4561
Vmn1r217__chr13	898
A630001G21Rik__chr1	1942
Ccdc19__chr1	1834
2610206C17Rik__chr7	1722
Angpt1__chr15	4085
Nr1i3__chr1	1423
Mag__chr7	2440
Irx6__chr8	2386
1110036E04Rik__chr9	780
Tnfrsf13c__chr15	1909
4922501L14Rik__chr3	2016
Igfbp7__chr5	1219
Crygf__chr1	625
Mir337__chr12	98
4930546C10Rik__chr18	2329
Ccdc108__chr1	5751
Trpd52l3__chr19	2232
Spn-ps__chr15	812
Casp2__chr6	3474
Neurog2__chr3	2219
Slc1a5__chr7	2767
Serpinb6a__chr13	1898
A930006I01Rik__chr2	2232
Fn3krp__chr11	2034
Ggt6__chr11	1826
Rps6ka3__chrX	2245
BC107364__chr3	1164
Ceacam2__chr7	3836
Vmn1r90__chr7	931
Snx7__chr3	2180
Hoxb2__chr11	1631
Zfp28__chr7	4153
Tslp__chr18	1338
Mrpl34__chr8	648
Car12__chr9	3727
Crybg3__chr16	6563
Gm4832__chr17	487
Irak4__chr15	2836
Mkln1__chr6	3986
Fdxacb1__chr9	1983
Cdk5r2__chr1	2705
Grrp1__chr4	1228
Adcy7__chr8	6361
1700018B24Rik__chr3	3371
Lsr__chr7	2187
AU022252__chr4	1872
Fam203a__chr15	1973
Map1a__chr2	11920
Tulp2__chr7	1938
Gm6634__chr3	1808
Zbtb14__chr17	3568
2410004P03Rik__chr12	1803
Tcp11l2__chr10	2410
Wfdc6b__chr2	811
4933427E11Rik__chr15	1215
Srrm2__chr17	8614
Emd__chrX	1309
Ssty2__chrY	4871
Tra2a__chr6	1836
AI115009__chr3	1857
9130019P16Rik__chr6	4500
Ntsr1__chr2	3920
5730508B09Rik__chr3	1605
Dnalc1__chr12	5766
Adam7__chr14	3491
4930564D02Rik__chr3	742
Cox10__chr11	2928
Ebf3__chr7	5039
Fhod1__chr8	3970
Dnm1l__chr16	4292
4933429O19Rik__chr14	1633
Adam22__chr5	9287
Vmn1r66__chr7	1525
Scgb2b20__chr7	523
Adcy2__chr13	4236
Glis3__chr19	3928
Vmn1r4__chr6	895
Plxna2__chr1	11067
1700091E21Rik__chr18	670
Abcf1__chr17	3173
Kcnk15__chr2	1034
Pygo1__chr9	1748
I730028E13Rik__chr9	1962
Dnajc9__chr14	1636
Duoxa2__chr2	1598
Acaa1b__chr9	1681
Hexb__chr13	1919
Uevld__chr7	4619
Tmem154__chr3	3349
Dclre1b__chr3	4292
4930402H24Rik__chr2	4988
E030024N20Rik__chr19	6362
Jam3__chr9	1979
Fam120c__chrX	7723
Engase__chr11	3936
Med20__chr17	2044
Klra17__chr6	1185
Mir30c-1__chr4	90
Gga2__chr7	4908
Gm7056__chr5	3095
Olfr51__chr11	925
Scgb3a2__chr18	844
Abhd2__chr7	2914
Mageb16__chrX	1951
1700025M24Rik__chr5	775
Rpe65__chr3	1858
Olfr866__chr9	1078
Cdsn__chr17	2680
Lgr6__chr1	3641
Olfr141__chr2	978
Pin1-ps1__chr2	1085
Slc2a3__chr6	3969
Orc1__chr4	3029
Rps20__chr4	506
Prob1__chr18	4850
Orc2__chr1	3579
Mir1186__chr8	123
Glud1__chr14	3171
Msra__chr14	1949
Hgsnat__chr8	2697
Nox1__chrX	1705
Zfp951__chr5	2908
H2-Q8__chr17	1016
Thra__chr11	2255
Mon1a__chr9	2101
Mir3088__chr2	75
E230016M11Rik__chr6	1769
Ccdc166__chr15	2415
Apba1__chr19	6645
Vmn1r179__chr7	973
1700031M16Rik__chr15	835
Vmn2r51__chr7	2565
Vmn1r207-ps__chr13	940
Rab38__chr7	1580
Llgl2__chr11	3640
Fcho1__chr8	3426
Pcdhb6__chr18	2320
Lin7c__chr2	4141
Gm21269__chr7	733
Mir717__chrX	110
Ms4a4c__chr19	1730
Prdx1__chr4	1423
4930597G03Rik__chr14	1145
Guca1b__chr17	1672
1110001A16Rik__chr17	1518
Best1__chr19	2094
Tceal7__chrX	974
Arhgef26__chr3	5219
Rbfa__chr18	1345
4930465M20Rik__chr12	1446
Gpaa1__chr15	2048
Apoc4__chr7	521
ERCC-00144	538
Gm14511__chrX	843
Cd9__chr6	1200
Ica1__chr6	2089
Nsd1__chr13	12807
Tmem108__chr9	3698
Tbx4__chr11	3266
Omd__chr13	1755
Prl2c3__chr13	857
D730039F16Rik__chr2	2318
Ror1__chr4	3551
Phf19__chr2	3758
Vps28__chr15	895
Cog2__chr8	2842
Shroom1__chr11	3309
Zfp956__chr6	2765
Asah2__chr19	4842
Cyp2a4__chr7	1724
Sowahb__chr5	3901
Aldh2__chr5	2220
Vmn1r235__chr17	1783
Carf__chr1	2620
1700028P15Rik__chr2	862
Cd99l2__chrX	3610
Stard6__chr18	1411
Gm16291__chr15	2597
Il17ra__chr6	3983
Olfr270__chr4	940
Golga3__chr5	4841
Drg1__chr11	1533
Kpna4__chr3	3743
Sprr2f__chr3	611
Pramef17__chr4	1748
Gtf2a2__chr9	879
Rassf8__chr6	1737
Gm7102__chr19	1625
Spag5__chr11	3846
Alkbh5__chr11	6029
4833422C13Rik__chr13	5621
Gm3336__chr8	1156
Lmod2__chr6	1970
Ppp2ca__chr11	1937
Helq__chr5	3706
Loxl1__chr9	3345
Lrrc72__chr12	1333
Phf21b__chr15	3740
Vps29__chr5	979
Tmprss11d__chr5	2056
Ctla2b__chr13	1151
Krt71__chr15	2183
AB124611__chr9	1314
4930488L21Rik__chr8	1863
Ttc33__chr15	1833
Aff4__chr11	10186
Mep1a__chr17	2937
Ces5a__chr8	1906
Fads3__chr19	3281
Cstl1__chr2	614
F930015N05Rik__chr11	3541
Glp2r__chr11	4886
Zdhhc2__chr8	2511
Gimap5__chr6	1946
1700018B08Rik__chr8	1087
H2-M2__chr17	1532
Gpr160__chr3	2210
Gm14434__chr2	27258
Loxl4__chr19	5452
3110002H16Rik__chr18	2149
Sytl1__chr4	1940
ERCC-00074	522
Bid__chr6	1897
Tgtp1__chr11	2811
Adamts10__chr17	4095
Timm44__chr8	1795
Card14__chr11	3980
Gm11837__chr4	902
Ndufaf7__chr17	2313
2310061N02Rik__chr16	793
Hr__chr14	5501
Dhcr7__chr7	2825
Pprc1__chr19	5258
Mir190__chr9	68
Arl4a__chr12	3810
Fndc7__chr3	5135
Vmn1r199__chr13	1105
Asb17__chr3	1051
Ndc80__chr17	2218
Arhgap32__chr9	10995
Rpl9__chr5	733
Myl1__chr1	1119
Defb37__chr8	354
Prr13__chr15	1234
Snhg1__chr19	486
Aldh7a1__chr18	3219
St6galnac1__chr11	2401
Prpf40b__chr15	3185
E130304I02Rik__chr7	699
Ada__chr2	1716
Baiap2__chr11	3625
Ovgp1__chr3	2536
Ap1s2__chrX	3189
Ankrd13a__chr5	3267
Mtfr2__chr10	2314
Vwa9__chr9	3221
Tmem5__chr10	1384
Gabrp__chr11	3290
Paics__chr5	2387
Prdx6__chr1	2339
Tatdn1__chr15	1378
Gm7550__chr12	593
Gm13103__chr4	1837
B020031M17Rik__chr13	927
Uqcrh__chr4	550
Numbl__chr7	2743
Adra2c__chr5	3199
Usp36__chr11	5630
Il17rc__chr6	2387
Tppp__chr13	5094
Zhx2__chr15	4378
9430076C15Rik__chr6	3034
Wipi2__chr5	3923
Myh9__chr15	7412
4930550C14Rik__chr9	1246
Lrp6__chr6	9389
AI836003__chr15	2330
F2r__chr13	3298
Nppb__chr4	783
Tfip11__chr5	3563
Gm15706__chr6	888
Rfng__chr11	2126
Mphosph8__chr14	2952
Gm10791__chr16	1658
Edem2__chr2	2305
Olfr1339__chr4	949
St13__chr15	1634
Slc22a17__chr14	2303
Pqlc1__chr18	4873
Gnaq__chr19	5641
Vmn2r111__chr17	2580
Triml1__chr8	1856
Hsd17b6__chr10	1465
Lpar6__chr14	2469
Commd1__chr11	821
5830416P10Rik__chr19	5302
1110004F10Rik__chr7	1405
Barx2__chr9	1795
Fut2__chr7	3062
Cbln1__chr8	2338
Depdc1b__chr13	2541
Glrp1__chr1	1960
ERCC-00059	525
Cep164__chr9	5518
Ddb2__chr2	1925
Gpx6__chr13	1267
Ttll9__chr2	3136
Folr1__chr7	1414
Tstd2__chr4	3736
Mir5108__chr10	86
Psenen__chr7	654
Gm15987__chr6	1084
Ccr2__chr9	3592
4930542H20Rik__chr11	360
Fcrls__chr3	1999
Tnfrsf18__chr4	1012
Cradd__chr10	1653
Gm21498__chr8	800
Usp39__chr6	2250
Gm13889__chr2	1292
Gm19757__chr6	2949
P2ry1__chr3	3888
Pmf1__chr3	997
Gmnn__chr13	984
Slc39a14__chr14	5220
Stap2__chr17	1648
Ccdc93__chr1	7280
Nqo2__chr13	4054
Coq6__chr12	1614
Gjb4__chr4	1447
Lrrc29__chr8	1928
Vmn1r137__chr7	4625
Tgm4__chr9	2781
Atl1__chr12	2833
Ankrd36__chr11	4518
Rbms3__chr9	8232
Pmpcb__chr5	1609
Cyp2b23__chr7	2191
Lrp1__chr10	14980
9130017N09Rik__chr10	2432
Aven__chr2	1528
Lin7b__chr7	722
Azin1__chr15	5041
Acp5__chr9	1623
Mir199a-2__chr1	111
Cryab__chr9	1188
Gal3st1__chr11	2048
Fut4-ps1__chr17	2497
Olfr523__chr7	955
Gtpbp4__chr13	2582
Olfr143__chr9	943
Polr2d__chr18	1019
Zfpm2__chr15	4982
C330022C24Rik__chr7	1081
Hspa2__chr12	2683
Slx1b__chr7	3698
Neurog3__chr10	1542
2610001J05Rik__chr6	1806
Krtap26-1__chr16	974
Vmn1r222__chr13	928
Mir346__chr14	99
Btnl6__chr17	1629
Phf5a__chr15	1652
Rasal2__chr1	10064
Mmp28__chr11	2319
Fuk__chr8	3996
Pou4f1__chr14	3799
Zbbx__chr3	2435
Ceacam19__chr7	3368
Olfr617__chr7	958
Defa-ps13__chr8	206
Flad1__chr3	2196
C4bp__chr1	1893
Aebp1__chr11	4070
Ubn1__chr16	6474
Hist1h2ab__chr13	507
Lamtor1__chr7	1191
1700119H24Rik__chr16	589
Tmem242__chr17	975
Sgpl1__chr10	4138
Chst8__chr7	2401
Kif21b__chr1	9154
Sf3a3__chr4	1714
Tti2__chr8	5087
Get4__chr5	2221
Mpz__chr1	2001
Actr5__chr2	2386
Suz12__chr11	4389
Trim12a__chr7	1533
Golga5__chr12	2916
Taf4a__chr2	4437
Mir3058__chr10	92
Ddhd1__chr14	5212
Etohi1__chr2	4209
Ltb4r2__chr14	1441
Ybx3__chr6	1872
Tmem41a__chr16	1364
Rpl10a__chr17	836
Gab1__chr8	4869
Serpinb13__chr1	1615
Arl10__chr13	1052
Gm4172__chr7	3688
ERCC-00085	844
Grm8__chr6	3689
Mecr__chr4	1347
Olfr571__chr7	970
Aim1__chr10	7436
Prok1__chr3	417
Fhod3__chr18	5436
Gtpbp3__chr8	2809
6720483E21Rik__chr1	1124
Dtx2__chr5	2749
Gjd3__chr11	838
A330049N07Rik__chr10	1994
Mrps7__chr11	1329
Pcsk9__chr4	3524
Snapin__chr3	1920
Sema4c__chr1	3820
Recql__chr6	4718
2310022A10Rik__chr7	2729
Ccdc74a__chr16	1286
Ropn1__chr16	850
Serpinb6b__chr13	1866
Btbd9__chr17	6868
Prss36__chr7	3076
1700024F13Rik__chr13	672
E330009J07Rik__chr6	1959
Htr2c__chrX	4756
Mkks__chr2	3200
Bola1__chr3	731
Lmna__chr3	3340
Ldoc1l__chr15	4427
Gm13498__chr2	2164
Ndufa6__chr15	563
Hoxc11__chr15	917
Fgg__chr3	1533
Slc22a21__chr11	2307
4930596D02Rik__chr14	1165
Krtap24-1__chr16	1572
Bex6__chr16	986
Ffar4__chr19	1396
Galnt4__chr10	5114
Dupd1__chr14	1107
Siae__chr9	3443
Klf6__chr13	4221
Spc24__chr9	1354
Rprd1a__chr18	4304
Gm6268__chrX	303
Mob1a__chr6	1568
Trim24__chr6	6455
Erbb2ip__chr13	6619
Olfr417__chr1	931
Prkd3__chr17	6153
Lsm6__chr8	3806
Apopt1__chr12	1249
Olfr48__chr2	907
Vmn1r73__chr7	913
ERCC-00130	1059
ERCC-00099	1350
A230073K19Rik__chr7	7289
Akap6__chr12	10277
Olfr560__chr7	946
Ccbe1__chr18	5753
Uhrf2__chr19	3554
Ggact__chr14	1082
Zfp617__chr8	2952
Sowahc__chr10	4513
Mtl5__chr19	3307
Olfr168__chr16	940
Cyb5r2__chr7	2781
D3Ertd254e__chr3	6629
Peg10__chr6	6668
Rex2__chr4	4003
Kif14__chr1	8800
Col4a6__chrX	6693
Spg7__chr8	2575
AW549877__chr15	5090
Dnttip2__chr3	2410
Lix1__chr17	3109
Oasl1__chr5	2131
Zfhx4__chr3	13885
Fgd2__chr17	2641
Tmem198__chr1	2190
Tas2r130__chr6	940
Cyp2d22__chr15	2782
Gm5136__chr10	1118
Rhox13__chrX	1257
Lsm14a__chr7	2734
Tmcc3__chr10	5895
Mtap__chr4	2566
Rgs19__chr2	1463
Snora78__chr17	158
Asb12__chrX	1263
Ythdc2__chr18	6329
1700110C19Rik__chr17	725
Ppp4r1l-ps__chr2	4481
Gm813__chr16	706
Disp2__chr2	6637
Mir674__chr2	101
1500009C09Rik__chr15	1907
Elmod1__chr9	2616
Krtap20-2__chr16	535
Zfp90__chr8	2636
Tfap4__chr16	2120
Rbck1__chr2	2554
Pgm2__chr4	2345
Psg18__chr7	2542
Fbxo40__chr16	2521
Fer1l5__chr1	6371
Usp28__chr9	4244
Prep__chr10	2734
Snrk__chr9	4852
Htr2b__chr1	2076
Usmg5__chr19	345
Mir467d__chr2	86
Bcdin3d__chr15	1273
Fcf1__chr12	724
Vmn1r155__chr7	4625
Pdrg1__chr2	1234
Epha3__chr16	3995
Pla2g1b__chr5	556
Olfr1286__chr2	919
A430105I19Rik__chr2	4727
Gnb2__chr5	1587
Ehbp1__chr11	5073
Lce1c__chr3	726
Kcne3__chr7	1724
Vmn1r72__chr7	922
Ftsj2__chr5	1446
Vmn2r72__chr7	2577
Efcab6__chr15	5144
Gm20759__chr11	884
Olfr1215__chr2	944
2700099C18Rik__chr17	1285
Cenpf__chr1	11140
Prp2__chr6	953
Zfp35__chr18	3036
Slc6a7__chr18	3357
Cldn10__chr14	1452
Cramp1l__chr17	7540
Dact1__chr12	3765
Lyve1__chr7	2613
Olfr1378__chr11	949
Tnni3k__chr3	3067
Acsl3__chr1	3966
Dzank1__chr2	6852
Eef2__chr10	3114
Def8__chr8	4122
Tbc1d8b__chrX	5928
2610507I01Rik__chr11	2908
Gm14164__chr2	2002
Olfr161__chr16	943
Ankdd1b__chr13	3329
Zfp59__chr7	3801
Pim2__chrX	2047
Nsg1__chr5	2145
Plekhm3__chr1	8570
Gm5577__chr6	1425
Olfr1276__chr2	940
5730403I07Rik__chr9	2035
Zfp446__chr7	4919
Stmn3__chr2	1141
5730488B01Rik__chr4	2312
Pknox2__chr9	3551
Card6__chr15	4535
Celsr3__chr9	11582
Nfe2l2__chr2	2474
Thada__chr17	7934
Mplkip__chr13	2674
Rras__chr7	952
4930518P08Rik__chr13	1189
4930449E18Rik__chr19	394
Larp1b__chr3	1715
Mrto4__chr4	938
Scn5a__chr9	8576
Calm5__chr13	551
Dennd2d__chr3	4443
Fibp__chr19	1250
2210018M11Rik__chr7	4034
Ehd4__chr2	3393
Eif2b1__chr5	1947
Kif16b__chr2	5471
Mir3102__chr7	105
Cct8l1__chr5	1962
Elovl5__chr9	2789
Adam33__chr2	3186
Prkar2a__chr9	4051
Bcl2a1d__chr9	798
Sema4a__chr3	3467
Tbx21__chr11	2558
D030028A08Rik__chr11	2826
Olfr1336__chr7	946
Shq1__chr6	2001
Dock3__chr9	9116
Xcr1__chr9	4455
Slitrk3__chr3	3734
Slc17a8__chr10	4464
Saa1__chr7	611
Slc22a8__chr19	3522
Secisbp2l__chr2	6815
Gm12839__chr4	567
1700007J10Rik__chr11	1117
Olfr411__chr11	1050
Spic__chr10	1271
Rac2__chr15	3043
2610034B18Rik__chr7	2190
Clec3a__chr8	2933
Olfr773__chr10	937
Elavl1__chr8	6036
Olfr543__chr7	1131
Il1rapl1__chrX	2750
4933403O08Rik__chrX	1523
Arhgdig__chr17	1038
Mir193b__chr16	80
Rngtt__chr4	4169
Rnf186__chr4	1256
Cers6__chr2	3940
Gm6194__chr3	1713
Fosl1__chr19	1709
Adamts19__chr18	4689
Cd48__chr1	1146
Cdh16__chr8	3337
Gpr110__chr17	3520
Zfp146__chr7	2032
Armcx6__chrX	2038
Zfp423__chr8	4915
Tgfbi__chr13	2695
Sprr1a__chr3	792
Dusp12__chr1	1380
Slc22a14__chr9	2210
Zfp58__chr13	2363
Prpf4b__chr13	4481
Mir3966__chr10	86
Vpreb3__chr10	604
Tas2r143__chr6	883
Olfr644__chr7	946
Fam175a__chr5	2508
5031434C07Rik__chr6	2119
Cdk6__chr5	2477
Iscu__chr5	892
Olfr1049__chr2	928
Ctf2__chr7	903
Helb__chr10	4545
Bckdk__chr7	2869
Ncapd3__chr9	5539
Riok3__chr18	3674
Gpr107__chr2	3944
Cfh__chr1	4387
Evl__chr12	2714
Snora19__chr19	113
Mir3572__chr7	87
Suox__chr10	2353
Tmem165__chr5	1902
Olfr229__chr9	925
1700060C20Rik__chr2	593
Cd52__chr4	505
ERCC-00053	1023
Rasgrp3__chr17	4950
Znf41-ps__chr4	4571
Clrn1__chr3	1900
Stard10__chr7	1205
Fbxl15__chr19	1352
Prrx2__chr2	1133
Capn13__chr17	2637
Atr__chr9	8121
Vmn1r135__chr7	1850
Zfp663__chr2	3316
Mir1894__chr17	82
Fbp1__chr13	1486
Oprm1__chr10	2645
Sept1__chr7	1464
Tle4__chr19	4575
Rad23b__chr4	3821
Klhl25__chr7	3738
Ppp1r2__chr16	4080
1700108J01Rik__chr14	470
Gripap1__chrX	2947
Mrgprh__chr17	1810
Olfr54__chr11	943
Sprr2e__chr3	649
Olfr331__chr11	958
Hba-x__chr11	603
Mir92b__chr3	84
Ugp2__chr11	3092
Cul5__chr9	6042
Cyp17a1__chr19	1849
Rpl23__chr11	1067
Osbpl11__chr16	4534
Kdm4d__chr9	2664
Nsmce1__chr7	1074
Asb10__chr5	2324
Olfr1156__chr2	1077
Fbxo7__chr10	1895
2310069B03Rik__chr6	1835
Slc4a11__chr2	3222
Selp__chr1	3454
Olfr356__chr2	949
Vav3__chr3	5111
Osbp__chr19	4601
Tsix__chrX	4310
Olfr1015__chr2	1017
Mir3470b__chr7	116
B230378P21Rik__chr6	1911
Prl3b1__chr13	941
Otud6b__chr4	3266
Tecta__chr9	7362
Cypt2__chrX	697
Carkd__chr8	1430
Drd1a__chr13	3531
Disc1__chr8	2610
Ccdc69__chr11	1426
Cops6__chr5	1104
Paf1__chr7	1967
3100003L05Rik__chr7	668
Ssc5d__chr7	4274
Adora2b__chr11	1846
Sgcz__chr8	2397
Gabrb2__chr11	7562
Nudcd1__chr15	3457
Olfr744__chr14	973
Pdx1__chr5	1289
Slc5a9__chr4	4375
Ruvbl1__chr6	1666
Spata13__chr14	7530
Gm5549__chr3	715
Calu__chr6	3418
Jpx__chrX	3787
Ccdc15__chr9	3541
Crym__chr7	1264
Gm4175__chr7	2835
Xkr5__chr8	3183
Mir149__chr1	67
Npffr2__chr5	1647
Adipor1__chr1	2032
Hspa8__chr9	2113
Ins2__chr7	567
Adh7__chr3	2088
Plxdc1__chr11	2919
Mettl14__chr3	2636
Nyap2__chr1	4911
Olfr348__chr2	943
Tbx1__chr16	1784
Bmp4__chr14	1998
Avpi1__chr19	979
Gm8267__chr14	1244
Gm7977__chr3	749
1700039E22Rik__chr19	773
Dhx15__chr5	3736
Sh2b2__chr5	2857
Neto2__chr8	5655
Wdfy1__chr1	4726
Gm2799__chrX	3901
4932416K20Rik__chr8	3557
Pik3c2g__chr6	4684
Vmn2r97__chr17	2592
Lce1k__chr3	665
Tcof1__chr18	4655
Rdh5__chr10	1265
Il4__chr11	848
Aifm3__chr16	2678
4930552N02Rik__chr4	1192
Dcun1d5__chr9	1209
Zfp947__chr17	2664
Creg1__chr1	2129
